Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
Indonesia,IDN,1994,443.34113,270.83142,57.316822
Indonesia,IDN,1995,490.8204,285.5844,63.077465
Indonesia,IDN,1996,527.91,297.3052,75.1889
Indonesia,IDN,1997,584.76495,310.1141,92.728874
Indonesia,IDN,1998,557.09625,298.9895,99.51191
Indonesia,IDN,1999,583.2287,324.91727,136.96399
Indonesia,IDN,2000,636.9529,330.0515,153.06941
Indonesia,IDN,2001,659.32684,341.34586,194.33177
Indonesia,IDN,2002,662.41205,371.03445,200.4558
Indonesia,IDN,2003,680.47034,395.58176,269.08673
Indonesia,IDN,2004,720.1309,362.02185,247.38066
Indonesia,IDN,2005,719.4173,363.9356,283.74945
Indonesia,IDN,2006,692.6436,371.11362,330.78885
Indonesia,IDN,2007,730.7239,346.4204,417.32904
Indonesia,IDN,2008,745.4169,396.94687,366.07092
Indonesia,IDN,2009,748.9486,421.00803,378.3209
Indonesia,IDN,2010,792.6652,440.47586,429.6194
Indonesia,IDN,2011,849.75336,427.34302,496.26547
Indonesia,IDN,2012,893.5189,429.71207,505.70566
Indonesia,IDN,2013,863.6462,424.56177,440.75632
Indonesia,IDN,2014,860.0283,425.7321,469.06967
Indonesia,IDN,2015,820.5955,440.3708,532.274
Indonesia,IDN,2016,791.46124,454.21158,544.31616
Indonesia,IDN,2017,848.7617,445.18213,566.1091
Indonesia,IDN,2018,875.5447,452.81015,655.7294
Indonesia,IDN,2019,853.31287,454.6844,801.23114
Indonesia,IDN,2020,751.4795,425.8053,765.3798
Indonesia,IDN,2021,782.5011,429.3439,763.22955
Indonesia,IDN,2022,858.0945,440.47968,1216.5106
Indonesia,IDN,2023,860.06415,454.44983,1199.9062
Iran,IRN,1965,81.939705,7.8132787,2.45393
Iran,IRN,1966,89.68452,8.191686,2.69816
Iran,IRN,1967,99.205444,8.587943,2.97728
Iran,IRN,1968,109.47246,9.173318,3.27966
Iran,IRN,1969,119.565926,10.763926,3.6169298
Iran,IRN,1970,129.19635,25.524555,3.98909
Iran,IRN,1971,141.64664,29.54346,2.8104126
Iran,IRN,1972,157.65855,33.817947,4.391081
Iran,IRN,1973,189.24191,41.07707,7.3832474
Iran,IRN,1974,219.959,41.76508,8.086142
Iran,IRN,1975,257.91962,42.60883,14.979475
Iran,IRN,1976,292.3251,47.99568,14.805024
Iran,IRN,1977,339.15933,49.080723,14.977358
Iran,IRN,1978,340.1507,38.008427,9.15167
Iran,IRN,1979,357.92117,50.920696,13.20983
Iran,IRN,1980,330.28473,45.35404,13.911492
Iran,IRN,1981,328.61838,49.280403,11.616998
Iran,IRN,1982,357.87906,67.49103,15.668668
Iran,IRN,1983,435.68042,77.13311,14.783498
Iran,IRN,1984,471.64413,89.78872,11.429499
Iran,IRN,1985,518.38904,96.86437,11.244663
Iran,IRN,1986,478.29694,93.05474,11.074993
Iran,IRN,1987,498.83618,113.91767,10.89417
Iran,IRN,1988,500.27936,123.674675,11.242
Iran,IRN,1989,536.6414,156.16835,8.25916
Iran,IRN,1990,553.2112,227.9851,8.261172
Iran,IRN,1991,586.54645,265.31036,11.791994
Iran,IRN,1992,630.6393,305.18286,10.385508
Iran,IRN,1993,691.70404,165.13165,12.766506
Iran,IRN,1994,714.48303,261.0528,12.817841
Iran,IRN,1995,702.64813,318.67996,12.004997
Iran,IRN,1996,737.46826,374.79382,12.55833
Iran,IRN,1997,758.171,397.5235,12.872003
Iran,IRN,1998,736.06213,462.31348,14.989162
Iran,IRN,1999,752.2657,549.7264,14.264881
Iran,IRN,2000,775.7112,594.40875,15.1596575
Iran,IRN,2001,799.74396,665.327,14.8619995
Iran,IRN,2002,806.6087,782.20325,14.081556
Iran,IRN,2003,810.28345,802.7674,15.257164
Iran,IRN,2004,848.9064,932.5601,15.971223
Iran,IRN,2005,910.1544,970.46906,18.102768
Iran,IRN,2006,991.9344,1057.84,17.473772
Iran,IRN,2007,999.07385,1185.5222,18.215395
Iran,IRN,2008,1029.7059,1257.8671,14.342342
Iran,IRN,2009,1002.67725,1347.9441,9.255012
Iran,IRN,2010,944.47095,1443.894,13.363621
Iran,IRN,2011,951.4324,1531.9261,13.733183
Iran,IRN,2012,976.5402,1525.4553,10.651124
Iran,IRN,2013,1053.179,1538.3448,8.86266
Iran,IRN,2014,973.7957,1734.0094,10.552486
Iran,IRN,2015,837.7907,1840.1948,12.6951065
Iran,IRN,2016,852.62964,1963.1904,10.559657
Iran,IRN,2017,868.5294,2050.0398,11.981637
Iran,IRN,2018,907.47754,2126.4338,15.848832
Iran,IRN,2019,952.3773,2183.8955,18.932867
Iran,IRN,2020,917.40454,2367.6733,21.418182
Iran,IRN,2021,956.2913,2295.3145,20.83364
Iran,IRN,2022,993.27795,2394.0127,21.503729
Iran,IRN,2023,972.7815,2455.535,21.890795
Iraq,IRQ,1965,18.0648,4.731,
Iraq,IRQ,1966,19.331001,5.7665,
Iraq,IRQ,1967,20.708927,4.598,
Iraq,IRQ,1968,22.232122,4.6075,
Iraq,IRQ,1969,23.810186,7.239,
Iraq,IRQ,1970,31.23763,7.4099994,
Iraq,IRQ,1971,33.480137,8.7875,
Iraq,IRQ,1972,40.729267,8.882501,
Iraq,IRQ,1973,39.85893,8.645,
Iraq,IRQ,1974,39.219147,7.942,
Iraq,IRQ,1975,39.173504,12.3025,
Iraq,IRQ,1976,47.936947,17.1475,
Iraq,IRQ,1977,56.694485,11.190999,
Iraq,IRQ,1978,60.07625,11.5995,
Iraq,IRQ,1979,72.68304,16.6345,
Iraq,IRQ,1980,87.15146,12.169499,
Iraq,IRQ,1981,87.05761,5.89,
Iraq,IRQ,1982,89.89552,6.46,
Iraq,IRQ,1983,106.477165,4.4649997,
Iraq,IRQ,1984,117.48462,5.6049995,
Iraq,IRQ,1985,133.38356,8.075,
Iraq,IRQ,1986,148.50926,14.725,
Iraq,IRQ,1987,151.35135,35.625,
Iraq,IRQ,1988,164.53358,53.2,
Iraq,IRQ,1989,186.97928,61.274998,
Iraq,IRQ,1990,186.16296,37.809998,
Iraq,IRQ,1991,127.15833,16.529999,
Iraq,IRQ,1992,201.08778,21.564999,
Iraq,IRQ,1993,273.90445,24.224998,
Iraq,IRQ,1994,309.48993,30.115,
Iraq,IRQ,1995,305.56332,30.115,
Iraq,IRQ,1996,307.1631,30.779999,
Iraq,IRQ,1997,374.81793,28.974998,
Iraq,IRQ,1998,271.4229,28.025,
Iraq,IRQ,1999,188.5472,30.21,
Iraq,IRQ,2000,283.2851,29.925,
Iraq,IRQ,2001,323.3524,26.22,
Iraq,IRQ,2002,306.8657,22.419998,
Iraq,IRQ,2003,275.46033,14.819999,
Iraq,IRQ,2004,299.9746,9.5,
Iraq,IRQ,2005,280.5345,13.775,
Iraq,IRQ,2006,271.7063,13.775,
Iraq,IRQ,2007,243.83777,45.42957,
Iraq,IRQ,2008,273.0975,64.57625,
Iraq,IRQ,2009,263.0821,68.5273,
Iraq,IRQ,2010,298.52698,71.35259,
Iraq,IRQ,2011,318.91122,63.0192,
Iraq,IRQ,2012,351.10657,63.413452,
Iraq,IRQ,2013,386.71225,70.72655,
Iraq,IRQ,2014,372.06128,75.30834,
Iraq,IRQ,2015,367.07346,73.01097,
Iraq,IRQ,2016,377.21735,98.95578,
Iraq,IRQ,2017,447.19293,114.268555,0
Iraq,IRQ,2018,438.68192,146.00446,0
Iraq,IRQ,2019,430.65488,194.95229,0
Iraq,IRQ,2020,375.08984,184.85127,
Iraq,IRQ,2021,418.79456,164.19315,
Iraq,IRQ,2022,472.0143,183.61629,
Iraq,IRQ,2023,500.80823,187.01498,
Ireland,IRL,1965,28.522163,,36.35538
Ireland,IRL,1966,31.881552,,41.41443
Ireland,IRL,1967,35.69569,,44.10096
Ireland,IRL,1968,39.704014,,53.85853
Ireland,IRL,1969,43.153435,,51.27667
Ireland,IRL,1970,48.426376,,25.0045
Ireland,IRL,1971,53.493183,,23.86476
Ireland,IRL,1972,58.884476,,22.213299
Ireland,IRL,1973,63.811314,,21.666689
Ireland,IRL,1974,63.19731,,23.36467
Ireland,IRL,1975,61.815147,,19.78263
Ireland,IRL,1976,62.782482,,20.340868
Ireland,IRL,1977,66.95627,,21.30616
Ireland,IRL,1978,71.89355,,20.154789
Ireland,IRL,1979,75.46185,2.7623749,23.12044
Ireland,IRL,1980,67.97169,8.06575,21.91092
Ireland,IRL,1981,60.38429,12.127501,22.93436
Ireland,IRL,1982,52.857914,17.796623,24.260178
Ireland,IRL,1983,48.004543,19.25,26.31869
Ireland,IRL,1984,47.20721,20.395374,25.22547
Ireland,IRL,1985,47.078075,21.001749,28.981958
Ireland,IRL,1986,58.11852,14.812875,31.85457
Ireland,IRL,1987,51.009117,14.755124,40.92597
Ireland,IRL,1988,46.24905,17.700375,41.670288
Ireland,IRL,1989,47.584457,20.072937,41.751698
Ireland,IRL,1990,53.734264,21.82951,40.261528
Ireland,IRL,1991,59.26925,22.36449,38.62199
Ireland,IRL,1992,61.681023,22.12026,36.786816
Ireland,IRL,1993,62.44094,25.132431,35.746235
Ireland,IRL,1994,68.39255,25.562738,34.20361
Ireland,IRL,1995,69.824715,27.20257,34.437813
Ireland,IRL,1996,73.24784,30.90091,34.62536
Ireland,IRL,1997,78.033714,32.29651,32.98866
Ireland,IRL,1998,87.46068,32.65704,33.20792
Ireland,IRL,1999,98.69789,34.92489,28.569187
Ireland,IRL,2000,99.36095,40.042088,30.419252
Ireland,IRL,2001,106.500946,41.76333,31.861221
Ireland,IRL,2002,103.80246,42.86818,30.630024
Ireland,IRL,2003,101.32407,42.55417,29.650684
Ireland,IRL,2004,106.12375,42.48439,27.702469
Ireland,IRL,2005,111.53505,40.437508,30.784609
Ireland,IRL,2006,113.51547,45.90361,27.77244
Ireland,IRL,2007,112.17092,49.83455,27.12116
Ireland,IRL,2008,106.85292,52.20707,26.53966
Ireland,IRL,2009,91.39404,49.555428,23.20185
Ireland,IRL,2010,88.99752,54.672626,23.09718
Ireland,IRL,2011,83.32917,48.09005,22.66687
Ireland,IRL,2012,78.681206,46.903374,26.29543
Ireland,IRL,2013,79.802826,44.67215,23.79498
Ireland,IRL,2014,78.99451,43.282696,23.387928
Ireland,IRL,2015,81.82424,43.763687,25.5054
Ireland,IRL,2016,86.16183,49.20653,24.504408
Ireland,IRL,2017,85.46276,50.18881,20.86448
Ireland,IRL,2018,88.72634,52.10539,16.405048
Ireland,IRL,2019,88.71635,53.158844,11.740789
Ireland,IRL,2020,75.046776,53.08083,10.0594015
Ireland,IRL,2021,81.74555,50.982754,13.721661
Ireland,IRL,2022,85.65837,51.999706,11.048163
Ireland,IRL,2023,84.66724,48.234352,7.5490894
Israel,ISR,1965,40.27698,0.72992194,
Israel,ISR,1966,41.695316,0.946265,
Israel,ISR,1967,50.674126,1.0596769,
Israel,ISR,1968,51.30148,1.3598695,
Israel,ISR,1969,58.12166,1.397763,
Israel,ISR,1970,62.26058,1.2773635,
Israel,ISR,1971,70.908646,1.1956638,
Israel,ISR,1972,67.1222,1.1819577,
Israel,ISR,1973,72.303604,0.5130417,
Israel,ISR,1974,72.49729,0.6269911,
Israel,ISR,1975,74.56834,0.5729725,
Israel,ISR,1976,76.48452,0.5520103,
Israel,ISR,1977,80.34449,0.5485164,
Israel,ISR,1978,87.7867,0.53964776,
Israel,ISR,1979,90.86662,0.38431084,
Israel,ISR,1980,92.546585,0.018274916,0.01163
Israel,ISR,1981,94.11931,0.019349916,0.01163
Israel,ISR,1982,94.85221,0.43080443,6.45465
Israel,ISR,1983,89.02868,0.6103286,12.16498
Israel,ISR,1984,85.71314,0.5329291,19.689589
Israel,ISR,1985,76.264885,0.5014855,21.48061
Israel,ISR,1986,79.106224,0.3759797,23.853128
Israel,ISR,1987,84.97657,0.42838582,25.39992
Israel,ISR,1988,94.02596,0.3931797,24.341589
Israel,ISR,1989,97.610435,0.36092973,26.29543
Israel,ISR,1990,101.24891,0.3122861,27.565228
Israel,ISR,1991,101.151535,0.25988027,29.848463
Israel,ISR,1992,116.151215,0.22225527,36.737354
Israel,ISR,1993,124.56148,0.22144917,41.50656
Israel,ISR,1994,129.30417,0.20451777,43.992268
Israel,ISR,1995,146.87703,0.23838027,48.019012
Israel,ISR,1996,143.86281,0.14969306,58.213406
Israel,ISR,1997,157.65807,0.17871805,63.302193
Israel,ISR,1998,164.65372,0.11233694,67.9536
Israel,ISR,1999,174.33195,0.101049446,66.74111
Israel,ISR,2000,154.44406,0.09083722,72.74457
Israel,ISR,2001,143.08977,0.095137216,83.96879
Israel,ISR,2002,142.72649,0.08492471,88.76048
Israel,ISR,2003,146.52625,0.07713083,91.98803
Israel,ISR,2004,139.08589,11.2940235,92.87359
Israel,ISR,2005,136.45406,15.564873,92.33707
Israel,ISR,2006,132.76782,21.733877,91.28712
Israel,ISR,2007,135.56346,26.004726,93.35963
Israel,ISR,2008,134.59229,35.780224,91.8698
Israel,ISR,2009,124.926895,39.671444,89.96574
Israel,ISR,2010,123.84819,50.680744,89.91976
Israel,ISR,2011,129.7403,47.07425,92.25194
Israel,ISR,2012,154.56673,24.201479,102.468956
Israel,ISR,2013,117.32228,65.77108,82.44158
Israel,ISR,2014,109.4414,71.84518,76.612236
Israel,ISR,2015,116.403496,79.90341,75.027176
Israel,ISR,2016,119.49044,91.77966,64.12097
Israel,ISR,2017,124.57352,97.64178,58.192833
Israel,ISR,2018,125.8582,105.74614,54.78136
Israel,ISR,2019,127.13039,107.21879,57.898838
Israel,ISR,2020,109.8607,112.68187,50.470398
Israel,ISR,2021,114.3978,117.33736,45.23372
Israel,ISR,2022,125.30962,121.42279,44.42776
Israel,ISR,2023,123.503204,125.672585,38.417072
Italy,ITA,1965,610.7382,73.746994,100.32037
Italy,ITA,1966,673.43463,80.52125,104.34436
Italy,ITA,1967,745.36487,87.95325,114.34616
Italy,ITA,1968,821.8543,103.293495,110.74086
Italy,ITA,1969,905.27026,113.41175,113.671616
Italy,ITA,1970,1024.0592,122.352,114.78809
Italy,ITA,1971,1101.3706,126.3975,110.892044
Italy,ITA,1972,1156.2516,144.94624,103.192986
Italy,ITA,1973,1217.0194,162.83325,104.70489
Italy,ITA,1974,1184.078,183.13525,114.02052
Italy,ITA,1975,1112.0737,211.03175,114.3229
Italy,ITA,1976,1162.1108,255.52075,113.35761
Italy,ITA,1977,1130.0887,260.9535,111.47355
Italy,ITA,1978,1186.6757,257.09375,113.392494
Italy,ITA,1979,1225.9446,264.13397,124.440994
Italy,ITA,1980,1163.8812,262.16373,146.00302
Italy,ITA,1981,1138.7346,254.19873,149.63158
Italy,ITA,1982,1081.3063,253.31274,167.29755
Italy,ITA,1983,1053.4364,260.48724,156.58632
Italy,ITA,1984,1005.08795,306.87524,177.5901
Italy,ITA,1985,999.88416,311.90073,175.33388
Italy,ITA,1986,1023.8364,329.7765,172.34497
Italy,ITA,1987,1067.5886,365.805,171.0773
Italy,ITA,1988,1086.6914,396.84848,160.35443
Italy,ITA,1989,1118.1211,429.2785,167.30917
Italy,ITA,1990,1127.5317,454.26022,170.25906
Italy,ITA,1991,1134.5225,482.58197,161.72418
Italy,ITA,1992,1150.3917,478.13446,141.86089
Italy,ITA,1993,1119.7963,487.87524,124.069534
Italy,ITA,1994,1116.1196,471.44324,131.00253
Italy,ITA,1995,1153.9536,519.3057,140.90717
Italy,ITA,1996,1134.0676,535.7567,129.6575
Italy,ITA,1997,1145.1384,556.2977,131.55106
Italy,ITA,1998,1141.9586,598.945,136.56216
Italy,ITA,1999,1132.5256,651.00085,136.37933
Italy,ITA,2000,1124.7026,678.785,145.58014
Italy,ITA,2001,1102.6033,680.64575,154.69652
Italy,ITA,2002,1106.4277,676.0286,159.67827
Italy,ITA,2003,1095.8771,745.3318,172.29904
Italy,ITA,2004,1072.42,773.4183,193.01271
Italy,ITA,2005,1039.4667,827.69543,191.53352
Italy,ITA,2006,1038.1772,810.5877,193.91122
Italy,ITA,2007,1005.7119,814.5612,189.84833
Italy,ITA,2008,946.61163,808.51514,183.7009
Italy,ITA,2009,875.9916,743.1756,143.82344
Italy,ITA,2010,853.3912,791.499,159.02751
Italy,ITA,2011,828.8807,742.16064,178.26997
Italy,ITA,2012,772.2136,713.5658,182.7333
Italy,ITA,2013,706.4804,667.40424,157.4031
Italy,ITA,2014,671.279,589.7159,153.44742
Italy,ITA,2015,710.4441,643.1542,143.39546
Italy,ITA,2016,704.78986,675.4584,127.73232
Italy,ITA,2017,713.6949,715.7879,111.903915
Italy,ITA,2018,730.3281,692.14087,102.56716
Italy,ITA,2019,709.052,707.9061,77.53442
Italy,ITA,2020,585.49164,676.2516,59.252834
Italy,ITA,2021,651.1038,723.73676,65.18218
Italy,ITA,2022,695.90265,651.9902,86.38467
Italy,ITA,2023,686.87396,585.9764,60.217636
Japan,JPN,1965,1022.0436,18.2615,566.5229
Japan,JPN,1966,1220.0682,18.73975,603.7728
Japan,JPN,1967,1445.0398,19.386,663.1947
Japan,JPN,1968,1645.5842,21.095,682.455
Japan,JPN,1969,2017.5236,23.325546,728.98267
Japan,JPN,1970,2444.1143,35.721493,702.30524
Japan,JPN,1971,2633.4072,38.301754,637.666
